,DATA_MONTH,USER_ID,SHOP_NAME
427016,202106,97244231,美得力建材官方企业店
552746,202108,471301648, 慧丰五金城
119455,202107,651263562,猎人百货
484836,202106,93420747,默默爱 少女心杂货店
439194,202106,110516438,皇朝舞蹈ZYM品牌直销
375707,202106,404843892,兰拓相机租赁
605296,202108,2797552862, 厂家直销防水航空插头
95112,202107,688088321,大聚建材
183014,202109,2292125393, 深圳九品科技
61825,202107,937909801,诚信塑业直销
386712,202106,358983711,佛山十大品牌瓷砖直销
51007,202107,1920950973,怡庆楼朱砂水晶批发
50471,202107,2641462734,巴拉巴拉品牌官方店
605686,202108,1922899215, 微型电机直销
592921,202108,2200756145727,d[s421211251]
649556,202108,488073922, 开名TM
159514,202107,2200780040264,eazm旗舰店
585065,202108,2558930675, 辉兴福珠宝
270913,202109,881907022,江合塑业
565805,202108,54578297, 旁氏护肤品专柜正品化
319509,202109,746647057, 真爱珠宝3D硬金
172567,202106,750883922,乐优尚品旗舰店
344103,202106,135694882,上海化验计量检测中心
95260,202107,1657864432,冰缘美玉翡翠珠宝定制
80339,202107,2427061099,上海翔象电器有限公司
524734,202108,15026744,辰辰妈的女童店
536588,202108,278747851,凯歌电子直销批发店
364707,202106,1076439277,宸帆塑胶
130635,202107,2585324391,极速户外骑行服
435376,202106,2585324391,极速户外骑行服
317232,202109,2200754722690, 门禁读卡器
592848,202108,10207030,尤力健宠物官方店
552507,202108,1739466194, 伟伟气球派对产品直销
110039,202107,1055646315,1711代发
587010,202108,1073566834, 小怪兽的代购小铺
254717,202109,660646553, 一佳电工线缆直销店
486599,202106,710194350,天铭塑料制品厂
481546,202106,97163265,港湾伞业官方店
261782,202109,1695126442, 减速机电机直销
461507,202106,1034196722,众德五金门窗配件厂
12966,202107,4103355795,东联五金模具配件公司
31980,202107,436601561,Vine官方企业店
95110,202107,677847007,JST官方直销店－昆山杰斯特精密仪器有限公司
629810,202108,132691477, 小尼力街头嘻哈潮流店
70995,202107,4094521964,巨划算连锁批发
428742,202106,2208620024500,农夫的新田园
397501,202106,360181550,艺家良品
503779,202108,358983711, 佛山十大品牌瓷砖直销
546075,202108,60293770, 酷力工艺品厂
490063,202106,1657864432,冰缘美玉翡翠珠宝定制
87171,202107,360181550,艺家良品
348931,202106,2337604617,直销银饰界
172370,202106,714741220,澜花物语旗舰店
166758,202106,1794662382,可足佳旗舰店
539373,202108,1628231641, 纵冠博跆拳道
391396,202106,106698137,SANLU刀具
226161,202109,2209270642982,丞旺服饰旗舰店
157640,202108,2208595401065,金柜家居用品旗舰店
13303,202107,268793289,睿舞健身
55385,202107,299548389,七妈日代
587828,202108,3311822972, 深圳宏图办公家具
350724,202106,2101944337,响震家具五金
643100,202108,2206829726270,爱肤佳湿巾直销店
165798,202106,2209377263222,炭悦旗舰店
619652,202108,25076142, 深圳市新鸿利源电子
470060,202106,2786969127,美丝莎儿发制品官方企业店
280974,202109,2172491280, 宏辰机电
496320,202106,2209246599902,买他珠宝
635746,202108,84738987,小北温州烘焙diy
505132,202108,488386983, 品上假发-厂家直销
407380,202106,3208017069,哎妮美 企页零售店
485176,202106,53832346,宣妈母婴
171464,202106,3334684838,中研太和旗舰店
121184,202107,276599192,强强用品五金门锁
8865,202107,1726471740,d[s106013049]
532160,202108,1638282219,CHHENYE宸逸美甲官方店
529731,202108,43781165, 新美人记染料直销
112600,202107,3311822972,深圳宏图办公家具
22579,202107,75098050,虞美人数码科技
595095,202108,3086827791,慈溪市腾轩通信设备有限公司
215635,202109,3839968224,康礼夫旗舰店
203259,202109,2200652200975,沙式旗舰店
546199,202108,91545822, 乐清华锐气动销售中心
209037,202109,83353571, 环球顶级卫浴
380804,202106,75098050,虞美人数码科技
169755,202106,2209853061929,丹杰驰旗舰店
394406,202106,759618229,正立电子
479420,202106,2200719597553,中医护理养发
568761,202108,1920950973,怡庆楼朱砂水晶批发
576595,202108,2585324391, 极速户外骑行服
158753,202108,2203080774942,玛丽莱五金旗舰店
203042,202109,266969832,ASM ANNA
601926,202108,2641462734,巴拉巴拉品牌官方店
188859,202109,1633884031, 亿健体育用品商店
534940,202108,22465203, 彭建侠祛痘官方店
103747,202107,1604865351,固诚标准件
186868,202109,115703724, 五金
315750,202109,2207923892522, 大姐姐时尚潮流精品女
457089,202106,2603494728,香港蔻丽贝儿高端会所
174797,202106,3526734032,柏丝卓旗舰店
73196,202107,68769880,腾飞精雕一直播
129855,202107,34475815,潘先生珠宝官方店
89861,202107,2202825144761,程十安的店
3374,202107,98896307,moony尤妮佳直销店
57579,202107,43781165,新美人记染料直销
540930,202108,137451081, 安金逸工业科技馆
69729,202107,22465203,彭建侠祛痘官方店
446411,202106,2200741254704,深圳海洋王灯具
105201,202107,376674345,金金实木家居001
543686,202108,642734909,雷氏普爱官方店
62127,202107,2931032612,诗佩妮官方企业店
367974,202106,11618731,武汉淡淡饰界珠宝有限公司
598350,202108,98896307, moony尤妮佳直销店
152,202107,1638282219,CHHENYE宸逸美甲官方店
493957,202106,87923947,魔力冰工厂店
449993,202106,188461809,厂家直销儿童投币摇摇
1208,202107,404843892,兰拓相机租赁
235159,202109,475562086,生香记官方企业店
35467,202107,2637035255,红娘衣铺8
416209,202106,2952733027,中山平安锂电池直销店
396036,202106,2201924519722,美日达官方企业店
509793,202108,4077211527,重庆迈庆宇科技有限公司
179743,202109,3689326870,万斯彪官方运动装备店
68193,202107,681586238,福子珠宝
381929,202106,3906731834,大沙头官方企业店
26440,202107,3026685550,环宇铅封
434363,202106,1729677505,胖MM大购物
426014,202106,2652967183,御熙堂官方企业店
130290,202107,648258169,金秋家饰
159977,202108,645154090,金牌厨柜旗舰店
291299,202109,2200780040264,eazm旗舰店
499656,202108,2990059925,景宏标准件
391083,202106,2200811658614,长福簱舰店
533731,202108,509211284, 时间臣轻奢定制
18479,202107,647917489,剑峰精密模具顶针
587115,202108,276599192,强强用品五金门锁
160744,202108,414285109,探路者官方旗舰店
413493,202106,20162635,乐圣琴弦官方自营店
552139,202108,1691435469, 杰哥定制工厂直销店
573062,202108,3503830736, 维多利亚的小店 斑彩
359592,202106,1981299390,星耀不锈钢制品
590031,202108,83915512, 萌郎郎童装工厂直销店
417049,202106,1726471740,d[s106013049]
572073,202108,688088321, 大聚建材
85129,202107,475160113,安食客包装
502827,202108,651263562, 猎人百货
466584,202106,60293770,酷力工艺品厂
159313,202108,3937219703,天天特卖工厂店
361817,202106,198842548,澳洲李医生化妆品直销
343919,202106,2200792618844,无极限草本折扣销售店
95272,202107,1633884031,亿健体育用品商店
10466,202107,2276105615,好想购沙金
500402,202108,91381936, 晶心精艺
40374,202107,27056984,精物门老店
469480,202106,115831353,萱朵朵珠宝厂家直批
100759,202107,82924054,美佳琪手套 厂家直销
459670,202106,2427061099,上海翔象电器有限公司
49918,202107,3855541867,点科商超防盗工厂店
308561,202109,2206508463295, 鑫淼森焱工厂店
35322,202107,244293607,阿道夫品牌官方店
273504,202109,1055087209, 红枣百货
155601,202108,1713424658,顶护运动旗舰店
107844,202107,2211252646558,我是你的cc阿
113088,202107,1829763609,手轮编码器厂家直销
343938,202106,2201053669990,上海奥尼电气商城
153012,202107,200656525,DF-H 玩偶家族殿堂
311074,202109,2884694169, GKVP
201941,202109,1794662382,可足佳旗舰店
598068,202108,37981758, WBO工厂直营店
160013,202108,750883922,乐优尚品旗舰店
14057,202107,3978360695,侑莉の梳妆台
521812,202108,2905360751,孟夫人官方企业店
471799,202106,22465203,彭建侠祛痘官方店
559884,202108,154571327, 莱州市巴特机械
74861,202107,2853988775,宏源筛网滤布
552986,202108,1761099024,IMSSY源木兮官方店
161426,202108,3038668501,左圆右方旗舰店
64099,202107,122589743,黑牛奶 heiniunai
133155,202107,2720101907,Staryee珠宝直销店
420953,202106,1597993217,医疗器材直销店
6820,202107,2201680808929,u[2201680808929]
84318,202107,2209246599902,买他珠宝
332085,202109,3038668501,左圆右方旗舰店
147065,202107,15026744,辰辰妈的女童店
23922,202107,278747851,凯歌电子直销批发店
170570,202106,372882695,古星旗舰店
646008,202108,407842070, 诚裕电气
67668,202107,1736853200,天鑫货架厂家直销店
31122,202107,83915512,萌郎郎童装工厂直销店
49519,202107,2205307306472,小彩旗海外代购
477470,202106,2205307306472,小彩旗海外代购
474581,202106,4146656647,卫浴精品挂件
508553,202108,2205307306472,小彩旗海外代购
88355,202107,4146656647,卫浴精品挂件
64473,202107,10550225,K姐自制女装
84826,202107,106608036,专业舞蹈服批发零售
507073,202108,204225082, 欣艺雅电商直销店
166628,202106,2225104365,迪格丝达旗舰店
25261,202107,2204951350391,万丈狂澜
585184,202108,201628417, 侠岚护墙角厂家直销基
448336,202106,141722683,广州晶亮玻璃包装
168228,202107,3526734032,柏丝卓旗舰店
82336,202107,38444470,远山黛芳疗 台湾根本
140690,202107,3322720476,江苏中华钢球销售部
243568,202109,2200798447331,秦皇工匠旗舰店
531493,202108,2209451164245, 姚匠席家居
354630,202106,1780838971,糊糊的家
86923,202107,1817123759,绣龙纹身器材厂
436429,202106,1817123759,绣龙纹身器材厂
482926,202106,648258169,金秋家饰
596407,202108,648258169, 金秋家饰
155982,202108,2823405886,欧派官方旗舰店
286784,202109,87923947, 魔力冰工厂店
33238,202107,188461809,厂家直销儿童投币摇摇
384183,202106,471301648,慧丰五金城
24885,202107,471301648,慧丰五金城
162297,202107,2200700353140,潮洁居家日用旗舰店
636621,202108,2652967183,御熙堂官方企业店
638815,202108,3855541867, 点科商超防盗工厂店
31711,202107,871045971,元宝首饰原创设计
98303,202107,2737871404,东莞市品冠塑胶
36915,202107,97244231,美得力建材官方企业店
573400,202108,269657160, 卖水晶的小女巫
645452,202108,27272703, [俊敏电子]-电子元件
652402,202108,2206407377411,彤依服饰
413343,202106,2206414239067,读心者002
118860,202107,2206437349793,u[2206437349793]
146902,202107,20162635,乐圣琴弦官方自营店
19535,202107,2208636877256,超会购 精品店
201332,202109,2364433096,佳园装潢官方店
566981,202108,1726471740, d[s106013049]
610082,202108,79054413, 勤文精密五金
251165,202109,2200600506699,悦欣姐妹之家
495599,202108,198842548, 澳洲李医生化妆品直销
183657,202109,2859098498, 昆山沐铭包装材料
222147,202109,91106690,森哥海味
276568,202109,2453305333,艾霸旗舰店
57911,202107,1736100047,锐影工厂直销店
405950,202106,642734909,雷氏普爱官方店
138105,202107,778618487,厂家直销防水仓
83305,202107,4165488528,thh688官方店
636173,202108,63522905, 九露珍珠
110076,202107,2636052165,雅曼妮官方企业店
551274,202108,416340305, 博洋胶垫
565878,202108,93865177, 浙江顺意机械
503904,202108,2236633608, 沪航五金
58307,202107,91381936,晶心精艺
290117,202109,2022561587,leonbinno雷尔宾诺旗舰店
536777,202108,2206606375696,惠丰家居百货
9812,202107,115831353,萱朵朵珠宝厂家直批
164396,202107,1713424658,顶护运动旗舰店
429141,202106,1920950973,怡庆楼朱砂水晶批发
571376,202108,2209190359656, 中国活字研究
158648,202108,2200780040264,eazm旗舰店
338556,202109,397330210, 鑫运工具直销
306633,202109,1713424658,顶护运动旗舰店
441473,202106,244293607,阿道夫品牌官方店
618534,202108,253030579, 深圳市宏伟业电子
434973,202106,3040372247,首嘉发电机官方企业店
86451,202107,3437217215,充电宝品牌店211
167999,202107,2107742935,铁箭旗舰店
174541,202106,3334273996,德医生保健用品旗舰店
16035,202107,792257882,深圳市承信电子
494445,202106,2206429567888,品牌网络营销部
474589,202106,395094058,千彩珠宝工厂店
505781,202108,673997514, 丑小鸭彩妆
139712,202107,642734909,雷氏普爱官方店
632857,202108,82924054, 美佳琪手套 厂家直销
466165,202106,53170505,上海胜华电缆直销店
598205,202108,1780838971, 糊糊的家
409352,202106,201628417,侠岚护墙角厂家直销基
289881,202109,41908369, 上海也灵商贸有限公饲
7153,202107,87923947,魔力冰工厂店
120859,202107,26433615,小包数码配件店
543326,202108,1817123759,绣龙纹身器材厂
392554,202106,2206874722092,桃子姐日本淘3号店之
317611,202109,432155237, 明盛塑胶
504977,202108,675575843,玉翡山庄珠宝
161064,202108,2098049097,比丽福旗舰店
463853,202106,65832809,蒙面IT侠
646578,202108,41775339, 厂家直销拖鞋店
629510,202108,2003959441, 晶毅福
195884,202109,2208831714149,itib旗舰店
182855,202109,713969446, 去野部落
599049,202108,93420747, 默默爱 少女心杂货店
348167,202106,2201433312436,诱色成人用品店i
106133,202107,1918117807,简约时尚精品明一店
157128,202108,2210108398201,好酷雅旗舰店
255245,202109,1726471740, d[s106013049]
607634,202108,3459717579,迎欣工厂直销店
150161,202107,411424979,巫婆紫晶洞
352613,202106,2809651755,吉祥娃工厂店
17721,202107,367620388,上善水晶
166198,202106,2200700353140,潮洁居家日用旗舰店
355374,202106,2737871404,东莞市品冠塑胶
6113,202107,14449134,绿野藏珍
621176,202108,2201252723255, 梅子全球GO
314089,202109,2581936313, 万宏机床厂直销店
167961,202107,372440074,兰卓丽旗舰店
68652,202107,2879240278,玄馨橡塑官方企业店铺
650758,202108,20162635,乐圣琴弦官方自营店
201808,202109,250884467, 高端工业称重直销
305895,202109,135694882, 上海化验计量检测中心
282286,202109,750883922,乐优尚品旗舰店
58133,202107,2231986129,深圳市博威诺
507921,202108,2062457141, 后森厂家直销店
316172,202109,128710261, 斯特族
376516,202106,791105148,XUELI 钱夫人家 雪梨定制
191911,202109,2033060959, 5年厂家直销折扣老店
533764,202108,2202825144761,程十安的店
380099,202106,1644135657,万嘉纸业定制部
637585,202108,59968112, 浩然水晶 工厂直销
325113,202109,2200700353140,潮洁居家日用旗舰店
105,202107,197513289,深圳市新辉电子
598305,202108,2200811658614,长福簱舰店
283015,202109,1712197337,上海朴致建材官方企业店
590154,202108,61016322, 唛呢辅料
167985,202107,2098049097,比丽福旗舰店
434259,202106,2885881899,名流花卉
75967,202107,74880458,惠众礼品经营部
328964,202109,112319580, 云端梦野CLOUDREAM
517153,202108,3835607663, 品唯商贸
484510,202106,61016322,唛呢辅料
632130,202108,123293589, 福星冰袋工厂店
381210,202106,88745,熊家高端珠宝熊嫂
146735,202107,107432319,好工品五金
362524,202106,326463594,深圳 汉昇HS
598568,202108,678443748, 鑫昊宇传动直销店
424415,202106,2200656172954,官方正品范思哲店
87308,202107,2200656172954,官方正品范思哲店
452711,202106,744813628,中天翡翠8号
601358,202108,1661925279, 雅尚妮家纺
363936,202106,2468308091,夙颜布袋
109109,202107,488386983,品上假发-厂家直销
397812,202106,91381936,晶心精艺
28869,202107,2652967183,御熙堂官方企业店
8150,202107,3942850672,石力派翡翠7号
614122,202108,2208280465166,爱尚依阁家
519401,202108,2713103389, 瑞丰绳网
87708,202107,2558309327,江苏方圆橡塑制品厂
397336,202106,63684767,数据线模块开发板批发
462432,202106,52960388,又及手作
254439,202109,3026685550, 环宇铅封
280168,202109,1614887118, 河北威诺密封条直销处
163881,202107,3038668501,左圆右方旗舰店
130443,202107,2821782659,小精灵玩具城
141481,202107,1802036263,至尊翡翠
247747,202109,2210061483866,途爵丁旗舰店
602412,202108,2207266969454,杰克李纬斯匹罗店
9302,202107,2206677109591,大茶电梯设备维护
485647,202106,10207030,尤力健宠物官方店
547225,202108,2206710097047, sunshine 家居馆
164372,202107,2258897403,初创旗舰店
491872,202108,2010209038, 科航半导体元件
423610,202106,2903836613,久久时尚精品服饰
428064,202106,123293589,福星冰袋工厂店
301882,202109,1832820511, 高淳诚信蟹篮特产
537058,202108,1815383150, 吉鹿服饰店
24742,202107,1815383150,吉鹿服饰店
400485,202106,1815383150,吉鹿服饰店
479709,202106,2209679553200,宝石矿物博士翡翠店
372420,202106,48778188,AS天使工房总店
575735,202108,2045603359,同仁堂药业直销正品店
80517,202107,89339114,小小草莓屋
373740,202106,266406618,TCH品牌直销店
555988,202108,87923947, 魔力冰工厂店
201469,202109,17025984, 安普力液压工具
232942,202109,2851642661, 致冷科技
652328,202108,2879240278,玄馨橡塑官方企业店铺
454135,202106,43781165,新美人记染料直销
355394,202106,26433615,小包数码配件店
622376,202108,367620388, 上善水晶
165322,202107,2210108398201,好酷雅旗舰店
32845,202107,4019136856,润恒金属材料3号店
150680,202107,4116853870,名宠宠乐汇
617465,202108,56548221, 泳乐宝厂家直销店
504794,202108,114212864, 深圳市盈嘉铭电子
647293,202108,2200539415177, 华美电动餐车厂家直销
492078,202106,698706612,鲜品阁经营部
580240,202108,2851642661, 致冷科技
487699,202106,1073566834,小怪兽的代购小铺
601682,202108,2209246599902, 买他珠宝
384440,202106,121053478,梨洲水暖洁具直销店
450111,202106,3038492998,嘉尔家具工厂直销店
204946,202109,2210978732468,tpwa旗舰店
490580,202106,14839778,老年车工厂直营店
445372,202106,278747851,凯歌电子直销批发店
514130,202108,10550225, K姐自制女装
580957,202108,13560478,DFRobot官方品牌店
490736,202106,83652706,爱邦喷涂密封遮蔽
424336,202106,77825818,九洲电热电器直销店
157791,202108,2022561587,leonbinno雷尔宾诺旗舰店
572551,202108,3440692478,永恒承诺铺
355440,202106,2312092073,百晶灵儿
174118,202106,3097388253,七巧鹿旗舰店
560739,202108,135694882, 上海化验计量检测中心
149358,202107,2206606375696,惠丰家居百货
145978,202107,2798920056,美美家建材工厂店
351212,202106,2442043326,阿油的店哟
503956,202108,2204951350391, 万丈狂澜
306125,202109,174156949, 惠艺家具
364483,202106,204225727,金懋祥官方企业店
434786,202106,2859098498,昆山沐铭包装材料
233962,202109,868775792, 思睿家装工厂直销店
170482,202106,2098049097,比丽福旗舰店
635201,202108,442936938, 贝玲美之家
457256,202106,2207561071719,河北弘扬通信
126180,202107,30899436,一切如新的生活
156647,202108,2200700353140,潮洁居家日用旗舰店
443051,202106,2877677525,朵纳拉丁舞服
163347,202107,414285109,探路者官方旗舰店
625013,202108,659930601, 温州海坦五金柜锁
350603,202106,94506540,归园田居企业官方店铺纯净护肤品牌店
638335,202108,2368178857, 永煌翡翠
449336,202106,2040990407,珍福铁艺五金工艺品订做直销店
434184,202106,2207533755791,泰达散热风机
617679,202108,1892353186, 腾翔五金批发商行
641449,202108,2198070257, 粉丝店
20204,202107,3235224002,四季净源官方企业店
141627,202107,435750256,璀璨水景
614008,202108,3322720476, 江苏中华钢球销售部
242799,202109,2098049097,比丽福旗舰店
625692,202108,2181657212, 上海派丰动力科技
406240,202106,358362783,马克华菲童鞋直销店
580607,202108,907685484, 武木云磁性材料厂
334024,202109,38618046,乔安品牌监控店
605540,202108,106608036, 专业舞蹈服批发零售
494231,202108,102654749,国文工具
611918,202108,654108330, 进容电子辅料
174003,202109,123293589, 福星冰袋工厂店
417706,202106,275321070,后厨食材
522414,202108,97244231,美得力建材官方企业店
547498,202108,53170505, 上海胜华电缆直销店
303237,202109,3315947867,神农云蜜
491852,202108,200656525, DF-H 玩偶家族殿堂
384956,202106,116340048,HipPet嗨佩官方店
587445,202108,3315947867,神农云蜜
43526,202107,3315947867,神农云蜜
91283,202107,1761099024,IMSSY源木兮官方店
62336,202107,160684636,顺发塑料厂
427537,202106,2314385662,中央空调防尘罩 包机
75250,202107,1915613199,纸巾工厂直销店
104616,202107,93420747,默默爱 少女心杂货店
373201,202106,17025984,安普力液压工具
536506,202108,17025984, 安普力液压工具
456604,202106,871045971,元宝首饰原创设计
437236,202106,604234980,通明快捷PCB
470303,202106,3086827791,慈溪市腾轩通信设备有限公司
170654,202106,2107742935,铁箭旗舰店
429477,202106,3440692478,永恒承诺铺
131619,202107,3440692478,永恒承诺铺
391074,202106,2206606375696,惠丰家居百货
381352,202106,3411037079,欧亿涛电子元件
456106,202106,204225082,欣艺雅电商直销店
572432,202108,36597167, 美姿缘化妆品批发 15
450310,202106,888357162,发财水晶珠宝
547372,202108,2931032612,诗佩妮官方企业店
170692,202106,2180054355,玛斯柏旗舰店
507351,202108,2579116052,盛世翠宝店
444333,202106,2221923690,d[s115969261]
388205,202106,3437217215,充电宝品牌店211
1131,202107,698706612,鲜品阁经营部
152801,202107,1964063815,新廉正电器
393349,202106,1964063815,新廉正电器
49620,202107,1660783774,衣衣美大码服饰
395283,202106,120750080,铭梦饰品
457676,202106,407842070,诚裕电气
526720,202108,23540372, 灵作银饰 狗熊爸的店
42831,202107,1917336023,泰兴隆塑业制品厂家直
117832,202107,121053478,梨洲水暖洁具直销店
462517,202106,52251379,一尊橡塑
173923,202106,2137960064,源梦家具旗舰店
155379,202107,1034196722,众德五金门窗配件厂
650276,202108,2206509011422, 良玉珠宝原创定制
535443,202108,2200718721630, luiskraemer总代店
517788,202108,84383188, 杭州西湖还可以
74849,202107,1825756404,宝贝童装wu
597665,202108,14449134, 绿野藏珍
514296,202108,196438348, Extraku原创工作室
133173,202107,2010209038,科航半导体元件
410006,202106,729620612,深圳市宏达电子
490705,202106,286087359,98K潮社
325600,202109,2203157938061,妖精可可旗舰店
587082,202108,729620612, 深圳市宏达电子
222023,202109,2452542548,洁为家家居旗舰店
636813,202108,1917336023, 泰兴隆塑业制品厂家直
606853,202108,143658074,小木屋厂家直销店
626755,202108,2314385662, 中央空调防尘罩 包机
81687,202107,2201252723255,梅子全球GO
524694,202108,435750256, 璀璨水景
166570,202106,1713424658,顶护运动旗舰店
395136,202106,2206754502939,小小零食官方店
521853,202108,2221923690, d[s115969261]
432188,202106,434273,扬州漆器厂家直销17年
431901,202106,299548389,七妈日代
604480,202108,3379399087, 嘉晨纸巾直销店
546894,202108,846587367, 东莞嘉硕铝材配件直销
44551,202107,61016322,唛呢辅料
91411,202107,2200539415177,华美电动餐车厂家直销
394038,202106,2200539415177,华美电动餐车厂家直销
377581,202106,2201252723255,梅子全球GO
143632,202107,217872922,雅美化妆品包装
509466,202108,21370291, 拾美珠宝研学社
605359,202108,739856241, 诚光源电子
16281,202107,1049264933,羊角蜜甜瓜供应链
546189,202108,1049264933,羊角蜜甜瓜供应链
628853,202108,3978360695,侑莉の梳妆台
574778,202108,879347867, 鑫沃抗震支架
88804,202107,659930601,温州海坦五金柜锁
86453,202107,2859098498,昆山沐铭包装材料
97097,202107,17025984,安普力液压工具
175056,202106,652134178,艾斯基旗舰店
230183,202109,2206730600855,焕凰企业官方店
427237,202106,218984493,耳尺兔童装官方店
161687,202108,2200798447331,秦皇工匠旗舰店
309215,202109,4251407711, 蓝宇直营店
62577,202107,143658074,小木屋厂家直销店
404279,202106,2853988775,宏源筛网滤布
510986,202108,2207992015926, 尚品布艺66
128278,202107,3346511635,汇朋古建[2]
491379,202106,2360391330,鑫鑫五金辅料直销
224603,202109,2209871438799,mpvk旗舰店
166664,202106,2270438858,auooi旗舰店
288325,202109,199598437,飞腾橡塑制品厂
353074,202106,3032262353,御立纸塑官方企业店
440440,202106,693751853,花曼舞服饰
166657,202106,2264861911,jvww旗舰店
92825,202107,13560478,DFRobot官方品牌店
117980,202107,104722382,YOYO体育用品工厂直销
160122,202108,372882695,古星旗舰店
377886,202106,3978360695,侑莉の梳妆台
628294,202108,2392026047, 晶振厂家直销
456708,202106,2207461498309,赢财硬品店
428535,202106,2931032612,诗佩妮官方企业店
536171,202108,121053478, 梨洲水暖洁具直销店
479809,202106,36597167,美姿缘化妆品批发 15
351082,202106,695365966,上海晋锌紧固件制造
105945,202107,571884559,四普电子
616025,202108,250010845, GPS测亩仪仪器店
406764,202106,3840307025,博力新官方淘店
434493,202106,1033214463,汕头华达电子
170495,202106,2208467389872,厘界旗舰店
86563,202107,201628417,侠岚护墙角厂家直销基
637105,202108,681739123, 心芯点灯灯饰
115600,202107,52848537,d[s59296740]
486372,202106,2200724483666,钱多多珠宝工厂店
558791,202108,693574425, 东京小苹果
111718,202107,2221923690,d[s115969261]
3418,202107,43394523,浪漫满屋贴饰直销店
590428,202108,320863706, 志远数控刀具
109621,202107,2312092073,百晶灵儿
602931,202108,2206754502939,小小零食官方店
144070,202107,2207332492799,贵拉牌工厂直销
109816,202107,23540372,灵作银饰 狗熊爸的店
503744,202108,112696662, 上海奕宇衡器直销店
243484,202109,143658074,小木屋厂家直销店
484090,202106,1746960915,可可里小姐
379277,202106,2663320593,Girlish heart可可里
309425,202109,37652487, 上海二开电器网络直销
373695,202106,217872922,雅美化妆品包装
46069,202107,277227205,良品铺子官方自营店
558331,202108,4104219177, 品木老榆木家具
476779,202106,55703464,橙子8美妆护肤橙子家
538519,202108,52848537, d[s59296740]
385422,202106,1917336023,泰兴隆塑业制品厂家直
3390,202107,135694882,上海化验计量检测中心
117579,202107,673221896,汕头市鹏顺微电子元件
44495,202107,3040372247,首嘉发电机官方企业店
374170,202106,2720101907,Staryee珠宝直销店
5031,202107,90549915,泰州市巨恒带业
164304,202107,2200798447331,秦皇工匠旗舰店
451060,202106,442936938,电竞外设游戏之家
595693,202108,1660783774, 衣衣美大码服饰
97379,202107,1779510029,雷士国际家纺厂家直销
590180,202108,2360391330, 鑫鑫五金辅料直销
87130,202107,395094058,千彩珠宝工厂店
6738,202107,3892491423,陶中福官方企业店
537318,202108,244293607, 阿道夫品牌官方店
370582,202106,3855541867,点科商超防盗工厂店
122643,202107,850588306,枣强玻璃钢厂家直销
35168,202107,132691477,小尼力街头嘻哈潮流店
367850,202106,367620388,上善水晶
187190,202109,880233702,五金施封厂家直销店
496373,202106,2207992015926,尚品布艺66
159997,202108,726354648,瑞兆杰斯旗舰店
35902,202107,1644135657,万嘉纸业定制部
156937,202108,2452542548,洁为家家居旗舰店
389649,202106,760519590,渔家乐渔具
63071,202107,729620612,深圳市宏达电子
575729,202108,434273, 扬州漆器厂家直销17年
403211,202106,717309114,d[s67249210]
462968,202106,659930601,温州海坦五金柜锁
8643,202107,275321070,后厨食材
471406,202106,4200023086,时尚健康茶烟
613631,202108,2846747984, 广东海达紧固件
565977,202108,3988439402,一元炉业猛火专家
238999,202109,35118764, 沪宏厂家直销店
161989,202107,2022561587,leonbinno雷尔宾诺旗舰店
513442,202108,188461809, 厂家直销儿童投币摇摇
248319,202109,2264861911,jvww旗舰店
165979,202106,2209537139043,vpkn旗舰店
425795,202106,749549429,长河大云店
18018,202107,749549429,长河大云店
73349,202107,1022243967,川锦水族官方店
133820,202107,120750080,铭梦饰品
377412,202106,84004694,达润弹簧销售中心
160473,202108,2206384590783,红星美凯龙官方旗舰店
619449,202108,1779442330, 倍舒特卫生巾直销店
647397,202108,56268796, 德仁珠宝品牌店
64681,202107,16826413,迦品笑
164184,202107,1627473180,居然之家官方旗舰店
22396,202107,739856241,诚光源电子
150953,202107,442936938,电竞外设游戏之家
426304,202106,880233702,五金施封厂家直销店
187414,202109,98896307, moony尤妮佳直销店
611891,202108,1829763609, 手轮编码器厂家直销
165910,202107,704227448,派睿斯旗舰店
575728,202108,43394523,浪漫满屋贴饰直销店
149222,202107,846587367,东莞嘉硕铝材配件直销
78428,202107,1602241534,百货大全特惠店
170340,202106,414285109,探路者官方旗舰店
441176,202106,122589743,黑牛奶 heiniunai
385618,202106,2181657212,上海派丰动力科技
525510,202108,1602241534,百货大全特惠店
174091,202106,3038668501,左圆右方旗舰店
94292,202107,91545822,乐清华锐气动销售中心
250922,202109,2158119780, 意尔康品牌工厂直销折
562663,202108,2146034788, zozo品质发饰
619123,202108,2207974737845,u[2207974737845]
119114,202107,31173309,宁三包装批发行
128482,202107,2231195551,d[s581285835]
41309,202107,79054413,勤文精密五金
11399,202107,2236633608,沪航五金
143131,202107,2206508463295,鑫淼森焱工厂店
405005,202106,35118764,沪宏厂家直销店
649483,202108,35118764, 沪宏厂家直销店
415153,202106,1779442330,倍舒特卫生巾直销店
125485,202107,204225082,欣艺雅电商直销店
469659,202106,69398036,沧州强圣建筑器材
596987,202108,849090736, 集美日用家居商城
411702,202106,160684636,顺发塑料厂
257057,202109,1086865544, 收纳整理便民
359248,202106,2681106181,南墟珠宝官方企业店
446034,202106,654108330,进容电子辅料
76480,202107,3086827791,慈溪市腾轩通信设备有限公司
623032,202108,136553293, 好家居中式家饰
367805,202106,3315947867,神农云蜜
56989,202107,2846747984,广东海达紧固件
