DATA_MONTH	ITEM_ID	ITEM_NAME	BRAND_ID	BRAND_NAME	ITEM_PRICE	ITEM_SALES_VOLUME	ITEM_SALES_AMOUNT	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	CATE_NAME_LV4	CATE_NAME_LV5	ITEM_FAV_NUM	TOTAL_EVAL_NUM	ITEM_STOCK	ITEM_DELIVERY_PLACE	ITEM_PROD_PLACE	ITEM_PARAM	USER_ID	SHOP_NAME
202106	633112634769	环嗪酮杀大树药专用药杀竹子除树烂根剂死树剂除树药杂竹净除草剂		森泰	50.0	2338	116900.0	其他	农用物资	农药	除草剂					四川成都		产品名称: 森泰环嗪酮25%杂草灌木除草剂；品牌: 森泰；生产企业: 江苏蓝丰生物化工股份有限公司；净含量: 200ml；毒性: 低毒；剂型: 可溶液剂；农药成分: 环嗪酮；农药产品标准证号: Q/32038GD018-2018；农药登记证号: PD20070384；农药名称: 环嗪酮；有效成分总含量: 25%；防治对象: 杂草 灌木；农药生产许可证/批准文号: HNP32072-C3821；是否临期农资: 否	2208375317415	雨润园艺植保服务站
202106	638303804403	led数码管防水线条灯七彩护栏管 户外广告招牌单色跑马灯霓虹灯管		ADAYO/大越	11.0	5058	55638.0	其他	家装灯饰光源	光源	LED光源	LED灯管				江苏常州		品牌: ADAYO/大越；型号: FT-743；功率: 9W；形状: 条形；颜色分类: 户外内控加厚经济款220v透明 户外内控加厚经济款220v半透明 户外内控加厚经济款220v奶白 户外内控加厚精品款24v透明 户外内控加厚精品款24v半透明 户外内控加厚精品款24v奶白 户外外控加厚工程款24v透明 户外外控加厚工程款24v半透明 户外外控加厚工程款24v奶白 工程款220v（单色常亮）半透明 工程款220v（七彩渐变）半透明 3cm铝材灌胶内控线条灯工程款24v 3cm铝材灌胶外控线条灯工程款24v 3cm铝材灌胶线灯单色常亮24v 灌胶铝材无缝对接七彩内控24v 灌胶铝材无缝对接七彩外控24v 灌胶铝材无缝对接单色常亮24v 爆款无缝管对接透镜（单色常亮） 钢化玻璃无缝对接（单色常亮） 全铝材无缝对接镂空（单色常亮） COB工程款芯片发光(单色常亮) 活动款每人限购一件 外控RGB DMX512可定制(联系客服)；电压: 220V；控制类型: 其他；灯头接口（灯头型号）: 其它；发光颜色: 七彩；长度: 0.3 0.45 0.71 0.85 1；质保年限: 3年；是否智能操控: 是	3612688561	星河亮化
202106	645095190125	模具钢材cr12mov材料p20光板dc53淬火skd11铁板加工H13 45号钢板		宝钢	36.0	4297	154692.0	其他	金属材料及制品	钢材	钢板						中国大陆	品牌: 宝钢；型号: 模具钢；材质: Q235；产地: 中国大陆；省份: 上海市；地市: 上海市；颜色分类: 联系客服报价 光板 精板 毛料 淬火料	2731153297	上海慕义实业有限公司
202106	553467797909	先正达 爱苗 苯醚甲环唑+丙环唑水稻纹枯病轮纹病农药杀菌剂100ml	47099735.0	爱苗	45.0	1529	68805.0	其他	农用物资	农药	杀菌剂		528.0	386.0	685675.0	山东临沂		品牌:爱苗；生产企业:瑞士先正达作物保护有限公司；净含量:100ml,1000ml；毒性:低毒；剂型:乳油；农药成分:苯醚甲环唑+丙环唑；农药产品标准证号:Q/320583 GQB 11-2015；农药登记证号:PD20070088；农药名称:苯甲·丙环唑；有效成分总含量:300克/升；防治对象:锈病 叶斑病 纹枯病；农药生产许可证/批准文号:HNP32057-D3821	1085303077	飞翔农资
202106	573163903487	定做全新料双面加厚防震大泡气泡袋批发打包装膜小泡沫袋泡泡袋子			1.0	25663	25663.0	其他	包装	物流包装	气泡袋								4007153124	诺安塑料包装制品
202106	587235187274	简约纸袋 礼品纸质包装袋高档袋子加厚手提袋订做logo服装袋			9.99	5882	58761.18	其他	包装	纸类包装	纸手提袋		8014.0	2700.0	1327140.0	浙江温州		颜色分类:花色,浅粉色,浅绿,黑,白,酒红,墨绿,灰；尺寸:150x80x210mm,320x110x250mm,380x120x280mm,210x140x270mm,250x80x200mm	346226453	乐丰包装
202106	557411200868	补拍差价自动拍下不发货邮费补拍请在客服提示下进行操作			1.0	26425	26425.0	其他	其他	邮费									154442434	叶子日用家居平价店
202106	599586922846	磷酸二氢钾 正品 农用大包装25kg花肥料家用果树养花叶面肥钾肥			189.0	628	118692.0	其他	农用物资	肥料	钾肥		1228.0	3091.0	775583.0	河南郑州		颜色分类:农用一级（20kg）,农用特级（25kg）,【量大咨询客服询单】；净含量:25kg；肥料成分:磷酸二氢钾；肥料类型:多元素叶面肥料	3570153988	正善化工
202106	561699537729	通达兴2代模具油干性脱模剂防锈润滑剂清洗剂拉链顶针油一箱包邮	20324490.0	通达兴	96.0	730	70080.0	其他	润滑/胶粘/试剂/实验室耗材	轴承润滑油脂			334.0	1937.0	686410.0	广东东莞		品牌:通达兴；型号:MR-601/602/603/68/608；颜色分类:油性脱模剂一箱/24瓶,中性脱模剂一箱/24瓶,干性脱模剂一箱/24瓶,绿色防锈剂一箱/24瓶,白色防锈剂一箱/24瓶,顶针油一箱/24瓶,清洗剂一箱/24瓶	2398837337	27年模具辅助剂解决方案提供商
202106	613937045258	中化双工9080四氯虫酰胺甘蓝斜纹夜蛾甜菜夜蛾青虫蚜虫农药杀虫剂	2568291525.0	双工9080	3.9	36092	140758.8	其他	农用物资	农药	杀虫剂		204.0	1151.0	535702.0	山东临沂		品牌:双工9080；生产企业:沈阳科创化学品有限公司；净含量:20g,1000g,200g；毒性:低毒；剂型:悬浮剂；农药成分:四氯虫酰胺；农药产品标准证号:Q/SSCC168-2016；农药登记证号:PD20171751；农药名称:四氯虫酰胺；有效成分总含量:10%；防治对象:甜菜夜蛾 稻纵卷叶螟 玉米螟；农药生产许可证/批准文号:HNP21049-A9025	1085303077	飞翔农资
202106	605734873629	酶标仪全自动酶标仪多功能酶标分析仪标准全波长酶标仪酶标检测仪	41397773.0	聚创	13000.0	2	26000.0	其他	润滑/胶粘/试剂/实验室耗材	实验室设备	其他实验室设备		10.0	0.0	96.0	山东青岛		品牌:聚创；型号:JC-1086A；货号:JC-1086A；装修及施工内容:酶标仪	2588664097	聚创环保
202106	638909383904	缅甸翡翠原石			1000.0	286	286000.0	其他	其他	邮费									1736978389	缘玉轩翡翠
202106	641532303406	索尼2021新品电视预定定金			500.0	58	29000.0	其他	其他	定金									84111746	原金色电器
202106	604037477114	集木室物所/北欧经典可调节智能落地灯 现货 高端遥控器调光	29534.0	other/其他	2349.0	43	101007.0	其他	家装灯饰光源	灯具灯饰	落地灯		6714.0	98.0	792.0	上海	中国大陆	品牌:other/其他；型号:22；风格:北欧；产地:中国大陆；颜色分类:亮面（60天发货）,手工玻璃小气泡属于正常；电压:≤36V(含)；是否智能操控:是	1937033771	集木室物所
202106	598103764695	壳牌劲霸柴机油18升15W40增强型R4挖掘机20W50重型货车R3R2柴油车		Shell/壳牌	229.07	131	30008.17	其他	润滑/胶粘/试剂/实验室耗材	轴承润滑油脂								型号: 劲霸R3；品牌: Shell/壳牌；型号: 劲霸R4；颜色分类: 红R2（15W-40）18升CF 红R2（20W-50）18升CF 黑R3（15W-40）18升CH 黑R3（20W-50）18升CH 灰R4 X（15W-40）18升 灰R4 X（20W-50）18升 灰色R4（15W-40）18升增强型 灰色R4（20W-50）18升增强型 黑色车辆齿轮油80W-90 20升 黑色车辆齿轮油85W-140 20升；机油分类: 柴油机油；粘度级别: 15W-40/20W-50；适合发动机类型: 柴油发动机；净含量: 18L；产地: 浙江嘉兴/珠海/天津	2200787662349	金盛润滑油网销店
202106	605957526873	抖音同款网红幸运盒子福袋机礼品整箱60个批发盲盒惊喜礼物包邮			750.0	52	39000.0	其他	包装	礼品包装	礼品盒		608.0	59.0	268.0	广东广州		颜色分类:黄色,粉色；尺寸:22x16x6cm	1991971260	慧儿星动漫
202106	622739172095	专利申请外观设计实用新型代理撰写购买代办软件著作版权登记转让		首言	400.0	131	52400.0	其他	商务/设计服务	商务服务	知识产权/专利申请				98055.0			品牌: 首言；机构代码: 31360；机构名称: 上海首言专利代理事务所（普通合伙）；资质: 专利代理机构执业许可证	2208309362938	首言专利事务所
202106	618261156251	CAD景观全套施工图 总图 节点 植物 详图 水电施工图代画			1000.0	26	26000.0	其他	商务/设计服务	设计服务	设计素材/源文件								645615858	d[s114586599]
202106	608350916328	北欧客厅钓鱼灯落地灯轻奢极简设计师沙发边立式卧室长臂LED灯具	1574076922.0	旗曼	553.0	129	71337.0	其他	家装灯饰光源	灯具灯饰	落地灯		1498.0	287.0	756.0	广东中山	中国大陆	品牌:旗曼；型号:QM20191126；功率:6W(含)-10W(含)；风格:北欧；产地:中国大陆；适用空间:客厅,餐厅,书房,卧室；颜色分类:小号黑色（12瓦LED普通开关）,小号黑色（12瓦智能遥控）,大号黑色（12瓦LED普通开关）,大号白色（12瓦LED普通开关）,大号黄色（12瓦LED普通开关）,大号黑色（12瓦LED智能遥控）,大号白色（12瓦LED智能遥控）,大号黄色（12瓦LED智能遥控）,大理石底座小号9瓦LED普通光源,大理石底座小号12瓦LED智能遥控,大理石底座大号12瓦LED普通光源,大理石底座大号12瓦LED智能遥控；灯具是否带光源:带光源；电压:111V~240V（含）；灯身主材质:合金；灯罩主材质:铁；光源类型:节能灯,LED；光源个数:1个；工艺:电镀；照射面积:5㎡-10㎡；灯罩辅材质:合金；质保年限:3年；灯身辅材质:合金；是否智能操控:是	872886172	贝迈斯灯饰
202106	639968463740	定金			2000.0	40	80000.0	其他	其他	定金									2499257059	小菲欧洲巴黎购
202106	614067529597	双功密定 0.3%四霉素植物蔬菜软腐赤霉病细菌性角斑病杀菌剂1000g	304682237.0	双功密定	77.0	371	28567.0	其他	农用物资	农药	杀菌剂		70.0	207.0	43378.0	山东临沂		品牌:双功密定；生产企业:辽宁微科生物工程股份有限公司；净含量:1000g；毒性:低毒；剂型:水剂；农药成分:四霉素；农药产品标准证号:Q/LW005-2016；农药登记证号:pD20160345；农药名称:四霉素；有效成分总含量:0.3%；防治对象:根腐病 细菌性角斑病 立枯病；农药生产许可证/批准文号:HNP21039-D4746	1085303077	飞翔农资
202106	606724606846	数控木工车床自动上料家具配件沙发脚擀面杖凳子背条车床			25900.0	1	25900.0	其他	机械设备	机床			26.0	0.0	100.0	福建福州		颜色分类:600顶车自动上料车床；机床类型:车床	474869678	爵品数控车床
202106	614782266934	代做画酷家乐720VR全景3D效果图制作室内家装修设计三维家施工图			100.0	456	45600.0	其他	商务/设计服务	设计服务	2D/3D绘图					广东深圳			2207484608997	格林设计企业店
202106	641501704909	点痣膏无痕药水正品脸部祛痣祛斑痦子取痣贴去痣黑痣去除黑点神器		Other	78.0	335	26130.0	其他	美容美体仪器	清洁美容工具	电子美容仪					广东深圳		品牌: Other；型号: 美容金水；功能: 其他/other；适用场景: 家用	2757714167	优娅娜美容店
202106	636645984204	宙斯2代二代升级版/5代日本The Zeus Ⅱ射频美容仪器微电流 魅影		Dr.Arrivo	6999.0	6	41994.0	其他	美容美体仪器	清洁美容工具	电子美容仪					江苏南京		品牌: Dr.Arrivo；型号: ghost；功能: 导入 温热 震动按摩 彩光；颜色分类: 宙斯二代耀金单机 宙斯二代玫瑰金单机 宙斯二代耀金+120ML精华+嗜喱 宙斯二代粉金+120ML精华+嗜喱 宙斯二代瑰金+娃美容仪+精华 宙斯二代耀金+姐娃美容仪+精华 24K金导头金色魅影+精华 24K镀金导头黑色魅影+精华 24K金导头红色魅影+精华！ 120MLPE精华1000元 金色宙斯带钻联系客服惊喜价 黑色宙斯带钻联系客服惊喜价 红色宙斯带钻联系客服惊喜价 金色宙斯无钻联系客服惊喜价；适用场景: 家用	2200699206518	秋叶原严选店
202106	644472871398	小型挖掘机家用挖土微型1吨2吨多功能迷你农用勾机果园小挖机微挖		山东捷克	5000.0	252	1260000.0	其他	机械设备	工程机械/建筑机械	挖掘机							品牌: 山东捷克；颜色分类: JKW-08型挖掘机 JKW-10中国红挖掘机 JKW-10型挖机风暴一号 JKW-10挖掘机 JKW-13型挖掘机 JKW-13中国红型挖掘机 JKW-15型挖掘机 JKW-17型挖机 JKW-17型挖掘机 JKW-18S型山地挖掘机 JKW-18出口版 JKW-20型挖掘机 JKW-20无尾型挖掘机 JKW-25型挖掘机 JKW-25无尾型挖掘机 JKW-30型挖掘机 JKW-35型挖掘机 JKW-35型无尾挖掘机 JKW-40型挖掘机 JKW-65型挖掘机 08-15型挖掘机	3165608192	捷克官方企业店
202106	641813249723	商用煮面炉高效节能燃气电冒菜电热汤锅汤粉拉面炉定制双头煮面桶		善商优厨	550.0	76	41800.0	其他	清洗/食品/商业设备	商用炉灶	煮面机/煮面炉							型号: 多功能汤面炉002；品牌: 善商优厨；颜色分类: 40厘米电热管款 45厘米电热管款 50厘米电热管款 60厘米电热管款 40厘米电热平底款 45厘米电热平底款 50厘米电热平底款 60厘米电热平底款 40型燃气波纹圆管吹风机款 45型燃气波纹圆管吹风机款 50型燃气波纹圆管吹风机款 60型燃气波纹圆管吹风机款 70型燃气波纹圆管吹风机款 40型燃气方管吹风机款 45型燃气方管吹风机款 50型燃气方管吹风机款 60型燃气方管吹风机款 40型燃气内平底自吸风款 45型燃气内平底自吸风款 50型燃气内平底自吸风款 60型燃气内平底自吸风款 双桶或异形定制	2629911614	善商优厨专柜正品店
202106	638477481133	缅甸翡翠玉石手镯毛料玉手镯女玉石高冰种紫罗兰春彩飘花阳绿直播			10.0	73489	734890.0	其他	其他	邮费						云南德宏			2201513991884	翠玉轩玉石
202106	594479867062	葡萄包装盒5斤-10斤创意水果巨峰葡萄晴王红提包装礼品盒批发定制			3.8	10518	39968.4	其他	包装	礼品包装	礼品盒				2.0			颜色分类: 5-8斤葡萄盒 8-10斤装葡萄盒	461952123	楼先生精品包装
202106	642523192308	塑料薄膜液压打包机 小卧式120吨编制袋吨包袋压缩机厂家直销		鲁丰	5600.0	5	28000.0	其他	机械设备	包装设备	打包机/捆扎机						中国大陆	型号: 各种型号；品牌: 鲁丰；产地: 中国大陆；颜色分类: 蓝色 深灰色；包装机械类型: PE带打包机	2692512552	鲁丰机械第一店
202106	643263241945	兰州正大522 产蛋后备鸡全价配合饲料（40KG）		正大	161.0	175	28175.0	其他	畜牧/养殖物资	饲料	全价料						中国	品牌: 正大；产地: 中国；净含量: 40KG；颜色分类: 紫色；许可证号: 甘饲证（2019）11004	3082479729	正大饲料总部店
202106	523755459014	德国拜耳银法利霜霉威氟吡菌胺黄瓜葡萄晚早疫病霜霉病农药杀菌剂		Bayer/拜耳	7.0	12987	90909.0	其他	农用物资	农药	杀菌剂				202441.0			产品名称: Bayer/拜耳 氟菌·霜霉威 687.5克/升 霜霉病 晚疫病 疫病 杀菌剂；品牌: Bayer/拜耳；生产企业: 拜耳作物科学(中国)有限公司；净含量: 25ml 100ml 1000ml；毒性: 低毒；剂型: 悬浮剂；农药成分: 氟吡菌胺+霜霉威盐酸盐；农药产品标准证号: Q/HZ-JV038-2016；农药登记证号: PD20120373；农药名称: 氟菌·霜霉威；有效成分总含量: 687.5克/升；防治对象: 霜霉病 晚疫病 疫病；农药生产许可证/批准文号: HNP33121-D5147	263822015	葡萄精作网
202106	642435309330	E2V ELiiXA EV71YC4MCP1605-BA0 16K 黑白线阵扫描相机 95新 询价		E2V	8500.0	8	68000.0	其他	机械设备	机器视觉	工业相机/摄像机							型号: EV71YC4MCP1605-BA0；品牌: E2V；产地: 其他海外地区	687093375	雲勝电子
202106	644763360506	工程造价预算结算代做标书广联达套定额钢筋算量土建消防市政园林			10.0	5608	56080.0	其他	商务/设计服务	设计服务	装饰工程	建筑及模型设计				上海			2201425451205	犀源电商
202106	646070594990	6人四轮电动旅游观光车巡逻车景区摆渡车高尔夫球车八座看房车		屹客	25000.0	6	150000.0	其他	搬运/仓储/物流设备	专用车辆	高尔夫车						中国大陆	型号: 68；品牌: 屹客；产地: 中国大陆；颜色分类: 升级版2+2座 升级版4座 升级版4+2座 升级版6座 升级版6+2座 加强版2+2座 加强版4座 加强版4+2座 加强版6座 加强版6+2座 越野版2+2座 越野版4+2座 要求定制	3549225975	屹客车业
202106	619968937780	炒料机小型商用全自动搅拌翻炒熬酱料火锅底料辣椒酱豆瓣酱炒馅料			1078.0	66	71148.0	其他	机械设备	食品/饮料加工设备	炉灶/炊事设备		1302.0	878.0	6318.0	浙江台州	中国大陆	产地:中国大陆；颜色分类:25型炒料搅拌器,25型炒料机【90W纯铜电机】,30型炒料机【120W纯铜电机】,35型炒料机【120W纯铜电机】,40型炒料机【180W纯铜电机】,45型炒料机【180W纯铜电机】,50型炒料机【400W纯铜电机】,60型炒料机【400W纯铜电机】,70型炒料机【750W纯铜电机】,80型炒料机【750W纯铜电机】；炊事设备类型:其他	2206823916008	商用厨具食品机械总汇
202106	610821287102	出租无人机DJI/大疆御2 PRO 精灵4p air 2S mini航拍旅行免押租借	7831207.0	大疆	5000.0	22	110000.0	其他	智能设备	智能摄像			0.0	0.0	984.0	北京		品牌:大疆；型号:御2pro；颜色分类:大疆御2pro押金,大疆御2变焦版押金,大疆御Air2 押金,大疆御Air 押金,大疆精灵4p押金,大疆晓spark押金,大疆mini押金,大疆御pro押金,大疆御pro铂金版押金,大疆悟1押金,大疆悟2押金；智能类型:其他智能	3186616913	大锤相机租赁
202106	586624136137	君清国际集运到台湾美国日本韩国澳洲1元邮费补拍差多少补多少			1.0	27420	27420.0	其他	其他	邮费			28.0	0.0	9126138.0	广东深圳		邮费:补拍	2635379318	君清国际集运物流
202106	587054672908	拉链邮政箱纸箱 3层淘宝快递小纸箱电商环保包装邮政打包盒子定做			140.16	319	44711.04	其他	包装	物流包装	纸箱		540.0	410.0	8626966.0	广东广州		尺寸:看样套餐一种材质一个,12号300个(130mmx80mmx90mm),11号200个(145mmx85mmx105mm),10号200个(175mmx95mmx115mm),9号100个(195mmx105mmx135mm),8号100个(210mmx110mmx140mm),7号100个(230mmx130mmx160mm),6号 50个 (260mmx150mmx180mm),5号 50个(290mmx170mmx190mm),4号 50个 (350mmx190mmx230mm),3号50个(430mmx210mmx270mm)；厚度:2mm；层数:3层；适用场景:电商专用；瓦楞类型:B瓦楞；纸板材质:牛皮纸板；箱型结构:对口箱	1812695358	一拉得包装
202106	582639655225	韩国氢氧小气泡美容仪器美容院专用皮肤管理仪水氧注氧仪		俪人邦	2499.0	389	972111.0	其他	美容美体仪器	清洁美容工具	电子美容仪				5323.0			品牌: 俪人邦；型号: W001；功能: 导入 温热 震动按摩 超声波 彩光；颜色分类: 顶配二代+推车+赠品 顶配二代+ 光谱仪+产品 顶配二代+三代水光+赠品+推车1 顶配二代+三代水光+产品+推车 顶配二代+钙离子光谱+产品+推车 顶配二代+推车+赠品+EMS水光1 顶配二代+推车+产品+EMS水光 顶配二代+冷热喷光谱+产品+推车；是否震动: 否；供电方式: 插头充电；档位: 5档以上；适用场景: 商用；智能类型: 其他智能	4159573083	朴恩国际
202106	627024324836	全套定制差价补拍			100.0	449	44900.0	其他	其他	邮费									36656392	自建房别墅设计大师
202106	629093999436	龙克均20%噻菌铜果蔬溃疡软腐病青枯病枯萎病细菌性角斑病杀菌剂		龙克均	1.9	14862	28237.8	其他	农用物资	农药	杀菌剂							产品名称: 龙克均20%噻菌铜炭疽病 溃疡病 角斑病杀菌剂；品牌: 龙克均；生产企业: 浙江龙湾化工有限公司；净含量: 30g 1000g 100g；毒性: 低毒；剂型: 悬浮剂；农药成分: 噻菌铜；农药产品标准证号: Q/ZLH018-2017；农药登记证号: PD20086024；农药名称: 噻菌铜；有效成分总含量: 20%；防治对象: 软腐病 青枯病 白叶枯病；农药生产许可证/批准文号: 农药生许（浙）0034	1085303077	飞翔农资
202106	20837807020	先正达 福戈 氯虫苯甲酰胺+噻虫嗪 水稻钻心虫甘蔗农药杀虫剂4克	72292673.0	福戈	5.75	32910	189232.5	其他	农用物资	农药	杀虫剂		3370.0	2143.0	5594065.0	山东临沂		品牌:福戈；生产企业:先正达南通作物保护有限公司；净含量:4g,100g；毒性:低毒；剂型:水分散粒剂；农药成分:氯虫苯甲酰胺+噻虫嗪；农药产品标准证号:Q/320601 ZN 024-2013；农药登记证号:PD20141973；农药名称:氯虫·噻虫嗪；有效成分总含量:40%；防治对象:稻纵卷叶螟 二化螟 褐飞虱；农药生产许可证/批准文号:HNP32224-A8187	1085303077	飞翔农资
202106	590399908793	铝合金通风氧化百叶片单孔6.5双孔7.5公分铝材工程料百叶窗铝型材		铝材	34.0	1784	60656.0	其他	金属材料及制品	铝材	铝材/铝型材/铝合金				6480.0		中国大陆	型号: 双孔百叶1.0厚；品牌: 铝材；型号: 双孔百叶；产地: 中国大陆；省份: 山东省；地市: 临沂市	3319933642	鼎信百叶窗护栏铝材厂
202106	569862897286	贷款支付【乌鲁木齐正大】DS-091-2.0|草鱼苗种配合饲料(50KG)			298.5	1214	362379.0	其他	畜牧/养殖物资	饲料	全价料		6.0	74.0	997764.0	新疆乌鲁木齐	中国	产地:中国；颜色分类:天蓝色；适用对象:鱼虾水产类	3082479729	正大饲料总部店
202106	531721384597	长帆远航锂基脂黄油润滑脂1号2号3号0号00号000号挖机牛油净15KG	17463869.0	长帆	150.0	236	35400.0	其他	润滑/胶粘/试剂/实验室耗材	轴承润滑油脂			1078.0	508.0	4712138.0	江苏南通		品牌:长帆；型号:2#；颜色分类:长帆3号通用锂基脂 毛重16公斤,长帆2号通用锂基脂毛重16公斤,长帆1号通用锂基脂毛重16公斤,长帆0号通用锂基脂毛重16公斤,长帆00号通用锂基脂毛重16公斤,长帆000号通用锂基脂毛重16公斤,蓝色高温长帆牌15公斤360度	231642892	长帆润滑油锂基脂
202106	590224643764	邮费补拍链接，补多少拍多少			1.0	40680	40680.0	其他	其他	邮费									2230022947	京吉电器城
202106	608924482590	全封闭洗轮机洗车台建筑工程工地洗车机自动感应大型车辆冲洗平台	1963693939.0	奥诺科技	2000.0	197	394000.0	其他	机械设备	清洗/清理设备	洗车机		706.0	475.0	154.0	河北邢台	中国大陆	型号:100-200；品牌:奥诺科技；产地:中国大陆；颜色分类:全封闭洗轮机（可定制）,全封闭洗轮机（详情咨询客服）	4239932959	邢台奥诺环保科技有限公司
202106	625538258197	ALOTOF 地中海阳光 百搭银色复古吊灯 吧台餐灯	29534.0	other/其他	2080.0	24	49920.0	其他	家装灯饰光源	灯具灯饰	吊灯		402.0	0.0	36.0	广东东莞	中国大陆	品牌:other/其他；型号:YD8017044-01s&l；风格:北欧；产地:中国大陆；颜色分类:小,大；电压:111V~240V（含）；智能类型:不支持智能；是否智能操控:否；灯具型状:其他异型吊灯；灯头个数:1个；吊灯类型:铁艺吊灯	157011330	黄铜时代
202106	16858748569	4011数控店运费邮费差价，多退少补~4011TB 刀片			1.0	32114	32114.0	其他	其他	邮费									687627199	4011数控店
202106	608484775769	优质超硬NM400耐磨钢板切割加工定制NM360钢板500耐磨板激光切割			6.6	5037	33244.2	其他	金属材料及制品	钢材	钢板		2.0	0.0	1098068.0	山东聊城			2795831801	耐磨钢板大全
202106	647532394162	大型风力永磁工业大吊扇7米3工业大风扇大功率静音厂房车间篮球馆		大印墨	98.0	257	25186.0	其他	机械设备	风机/排风设备	工业风扇						中国大陆	型号: D700；品牌: 大印墨；产地: 中国大陆；颜色分类: 定制 D500 D600 D700；风扇类型: 吊扇	3827251288	国创交通设施
202106	538476208434	不锈钢风淋室单人单吹双人双吹风淋门电子互锁304不锈钢风淋通道	972912958.0	清源净化	5000.0	8	40000.0	其他	机械设备	空气净化设备			16.0	0.0	20000.0	江苏苏州	中国大陆	型号:FLS系列；品牌:清源净化；产地:中国大陆；颜色分类:201不锈钢单人单吹风淋室,304不锈钢单人单吹风淋室,201不锈钢单人双吹风淋室,304不锈钢单人双吹风淋室,201不锈钢双人双吹风淋室,304不锈钢双人双吹风淋室,维修配件:喷嘴,维修配件:门拉手,维修配件:闭门器,定制风淋室拍这个；设备类型:空气净化成套设备	410237764	清源净化设备商城
202106	626195483326	金妈自用六件套 送美容院面膜			268.0	148	39664.0	其他	其他	其它								颜色分类: 蓝套补水敏感期孕妇拍 粉套紧致抗衰老粗糙老化	2855138386	猫宁北鼻童品
202106	622968411933	上海国标2a12 1060 3003 5052 6061 7075航空铝板 铝棒1mm-600mm	12035226.0	西南铝	10.0	10091	100910.0	其他	金属材料及制品	铝材	铝板/铝扣板/铝吊顶/铝方通		100.0	467.0	8923408.0	上海	中国大陆	型号:2a12 1060 3003 5052 6061 7075；品牌:西南铝；型号:国标2a12 1060 3003 5052 6061 7A04 7075；产地:中国大陆；计价单位:千克	719599083	上海凌竞金属
202106	619352192200	小型花生红枣毛辊清洗机商用土豆萝卜去皮清洗机中药材马蹄去泥机		AUTOCK	8500.0	3	25500.0	其他	机械设备	清洗/清理设备	其他清洗机						中国大陆	型号: fry-3000；品牌: AUTOCK；产地: 中国大陆；颜色分类: 80型清洗机 配件	1028012954	专业食品机械制造
202106	569462739029	外观专利购买申请代办发明实用新型专利申请代理加急软件著作权			50.0	2328	116400.0	其他	商务/设计服务	设计服务	平面设计	商标logo设计	216.0	302.0	34999166.0	江苏苏州		产品:产品1；专利服务:50	2375007288	创峰知识产权事务所
202106	569543008289	帝格模型 代理专拍			1.0	145788	145788.0	其他	其他	邮费									502906601	帝格模型
202106	625498343333	新能源电动三轮洒水车水炮三马柴油工地工程四合一雾炮洒水消毒车			5200.0	32	166400.0	其他	搬运/仓储/物流设备	专用车辆	环卫车/保洁车/清扫车				809.0	河北邢台	中国大陆	产地: 中国大陆；颜色分类: 0.8方(2合1)全电版雾炮洒水车 0.8方(2合1)汽油机版雾炮洒水车 0.8方(4合1)路面冲洗洒水车 1.5方(2合1)全电版雾炮洒水车 1.5方(2合1)汽油机版雾泡洒水车 1.5方(3合1)全电版高炮洒水车 1.5方(3合1)汽油机版高炮洒水车 1.5方(7合1）全电版 1.5方（7合1）汽油机版 1.5方（4合1）路面冲洗洒水车 1.5方雾炮柴油机版(工程三轮） 1.5方雾炮汽油机版(工程三轮） 三马高炮洒水车(18马力2方水罐) 三马雾炮洒水车(18马力2方水罐) 三马高炮洒水车22马力2.5方水罐 三马雾炮洒水车 22马力2.5方水罐 喷雾高炮+雾炮+侧洒+底洒+水枪；环卫车类型: 洒水车	3345857880	任县金裕机械厂
202106	37678718384	厂家定做pvc透明塑料包装盒pp磨砂盒子烫金pet彩色印刷礼品盒定制			100.0	498	49800.0	其他	包装	礼品包装	礼品盒				7996345.0			材质: PVC/PP/PET/透明 磨砂；规格: 按要求定制；工艺: UV印刷/烫金	1755876856	建新工艺
202106	45438330186	新版中通快递袋子蓝色快递袋包装袋可降解环保加厚胶袋防水袋批发			9.8	13983	137033.4	其他	包装	物流包装	快递专用包装袋				1449071.0			颜色分类: 普通老版灰色中通28*42（100个） 普通老版灰色中通38*52（100个） 普通老版灰色中通35*46（单面印 优质老版灰色中通45*60（100个） A级老版灰白中通28*42（100个） A级老版灰白中通32*46（100个） A级老版灰白中通38*52（100个） A级老版灰白中通45*60（100个） A级新版蓝色中通28*42（100个） A级新版蓝色中通38*52（100个） 特价处理蓝色中通28*42cm一捆 总部质量蓝色中通28*42（100个） 总部质量蓝色中通38*52（100个） 新版中通快递纸信封薄款100个 新版中通快递纸信封厚款100个 新版中通快递纸信封薄款50个包邮 新版中通快递纸信封厚款50个包邮	93421705	易安包装
202106	637777835610	淘宝代运营整店托管天猫代运营新开店铺运营网店代运营直通车推广			1800.0	2899	5218200.0	其他	商务/设计服务	设计服务	平面广告设计								764720250	杭州凌淘电商代运营托
202106	587274705486	补运费链接 一元链接 多少元拍多少件			1.0	72836	72836.0	其他	其他	邮费									1883869979	ASP甩棍正品
